,January,February,March,April,May,June,July,August,September,October,November,December,Latitude,Longitude
AU_83010,-0.0695652173913044,0.010347826086956526,-0.11108961960025808,0.39736842105263165,0.4478535353535352,-1.0554347826086956,-0.11764705882352941,0.07736842105263156,0.05625000000000013,0.4473684210526316,0.27222222222222175,0.47307692307692295,-36.63,146.86
AU_83032,0.09999999999999964,-0.2076923076923079,0.15199999999999989,-0.3850000000000001,1.4421052631578946,-1.525,-0.06666666666666525,0.171875,0.7900000000000001,-0.39655172413793105,0.3000000000000001,-0.050000000000000044,-36.85,146.32
AU_83073,-0.3101020408163266,-0.24734042553191488,0.15409356725146214,0.6837194337194334,-0.22499999999999964,-1.6057142857142854,0.17543859649122806,0.8924528301886789,0.21454545454545448,0.5333333333333314,0.4767045454545452,0.03518518518518516,-36.72,146.82
AU_81047,0.046511627906976744,0.05652173913043481,0.01839323467230445,-0.0668949771689498,-0.031066176470588194,-0.3574175824175827,0.16584821428571433,0.10546176762661372,-0.041158192090395423,0.0030309988518943363,0.10655913978494636,0.059807692307692284,-36.77,143.83
AU_81085,0.12142857142857144,-0.02692307692307693,-0.029411764705882353,-0.03650793650793646,-0.3253731343283582,0.11052631578947376,0.08043478260869572,-0.042622950819672156,-0.03770491803278707,-0.024637681159420305,-0.05,0.02682926829268296,-36.86,143.73
AU_88011,0.11126984126984127,0.20000000000000007,-0.17357679914070895,0.032281205164992714,0.05714285714285714,-0.4000000000000001,0.2278888888888888,0.125,-0.022222222222221748,0.14827586206896548,0.0021917487107360836,0.07303030303030307,-37.22,143.96
AU_88013,0.04210526315789478,0.03278688524590164,-0.03064516129032256,0.09999999999999976,0.15499999999999997,-0.34687500000000004,0.08983050847457628,0.1362068965517241,-0.14137931034482765,0.10547945205479452,0.2228070175438597,0.05593220338983051,-37.04,143.82
AU_88015,0.06304347826086956,0.19999999999999998,-0.008872549019607788,0.050714285714285705,0.06666666666666668,-0.14747899159663863,0.2692307692307692,0.25340909090909086,0.051851851851851864,0.18,0.09999999999999998,0.12063492063492062,-37.3,143.78
AU_88020,0.13964285714285707,0.24487340447792427,-0.11407928388746782,0.017853009259259214,0.1054411764705886,-0.3044155844155843,0.555360531309298,0.3779536390827518,0.062348178137651415,0.1480192076830732,0.08683529749928139,0.03521478521478528,-37.34,144.16
AU_88021,0.017857142857142856,-0.009999999999999998,0.09090909090909091,0.2999999999999999,0.053846153846153925,-0.3424999999999999,0.09499999999999993,-0.13695652173913037,-0.1461538461538462,0.05833333333333357,0.16249999999999964,-0.024999999999999974,-37.2,144.01
AU_88083,0.05238636363636362,-0.010243055555555509,-0.09456654456654462,0.30395962732919257,-0.15798319327731086,-0.3943906376109766,0.0908730158730156,0.2664772727272726,-0.2663522012578616,0.1934057971014494,0.17817460317460304,0.02722222222222241,-37.27,143.52
AU_88054,0.0,-0.21764705882352942,0.12258064516129046,-0.32424242424242433,0.9714285714285721,-0.26285714285714296,0.5749999999999993,0.4999999999999999,0.29537617554858936,0.15833333333333344,0.3170909090909091,-0.013793103448275813,-37.27,144.11
AU_88056,0.08221343873517784,0.009986504723346794,-0.0434723067559343,0.22958333333333336,0.027272727272727823,-0.43530950305143856,0.16363636363636347,0.18073463268365814,-0.11715176715176714,0.21388235294117655,0.18,0.045714285714285735,-37.17,143.7
AU_88066,0.06874999999999999,0.005263157894736855,-0.03333333333333335,0.1909090909090909,0.07636363636363636,-0.40952380952380923,0.0,0.15967741935483856,-0.1656249999999999,0.09047619047619057,0.13333333333333328,0.013157894736842105,-37.21,144.1
AU_87026,-0.0742806603773585,0.049955436720142576,-0.08056318681318679,-0.05083333333333323,0.18257575757575756,-0.5033333333333334,0.02434167215273209,0.14148550724637662,0.16794871794871807,0.09827586206896521,0.14341168091168088,0.26397727272727256,-37.49,144.61
AU_87036,0.08061868686868695,0.16030303030303025,-0.19137931034482775,0.004737103174603131,-0.02430118798043334,-0.38825549450549457,0.32110341415141025,0.12807017543859645,0.08313631790744463,-0.05660377358490566,0.02068965517241384,0.13521126760563376,-37.42,144.56
AU_87061,-0.024828767123287677,0.17931034482758618,-0.12153846153846173,0.006811224489795979,0.04530791788856309,-0.1961901306240929,0.11588362068965521,0.038461538461538464,0.0559027777777778,0.06614583333333324,-0.017298105682951134,0.0601587301587302,-37.57,144.74
AU_23705,-0.09264069264069266,0.102393018018018,-0.09746558197747182,0.05244047619047609,0.24763708513708527,-0.9439613526570049,0.1247659574468084,0.018284693269803212,-0.023516949152542377,-0.089447004608295,0.11495280675608546,0.09461979913916788,-34.8,138.95
AU_23715,0.05714285714285714,0.03396226415094341,-0.2190476190476191,0.12156862745098045,-0.02000000000000005,-0.625,-0.014358974358974413,-0.10599999999999994,-0.43397358943577413,-0.029999999999999714,0.022222222222221748,0.08437499999999998,-34.82,138.75
AU_23719,-0.3023809523809524,-0.5160839160839161,0.21384615384615385,-0.4395833333333333,0.9125000000000001,0.33958333333333346,0.2258823529411763,0.5769892473118278,1.0242028985507248,0.04652777777777775,-0.13809523809523905,0.16278195488721808,-34.82,138.89
AU_23731,-0.17583333333333334,-0.07241014799154336,0.042261904761904764,0.44999999999999984,0.15510204081632642,-0.3410256410256406,0.46666666666665907,-0.140625,-0.16538461538461527,0.0019607843137256576,0.2840909090909091,0.15208333333333335,-34.83,138.82
AU_23737,0.01875599616245601,0.10554878048780489,-0.08229949874686718,-0.10083333333333354,0.040786516853932614,-0.5952124183006536,0.020526315789473587,0.02909982174688056,-0.0704793028322438,-0.05991543917075831,0.11204673650282031,0.10000000000000003,-34.77,139.05
AU_23750,-0.0648498062015504,0.10310993249758924,-0.23603896103896102,-0.008834586466165731,0.4094325718496685,-1.243650793650793,0.2576036866359447,-0.10366300366300374,-0.19462962962962954,-0.14999999999999922,0.28441833590138677,0.06882352941176467,-34.96,138.74
AU_23803,-0.9467611336032389,-0.17454710144927535,-0.02315789473684201,0.05976190476190456,1.9859375,1.1026785714285716,1.0734161490683227,0.5047619047619045,-0.17546296296296265,0.05069444444444453,0.08355654761904757,0.3688577586206896,-34.94,138.73
